subjectROR	subjectLabel	predicate	predicateLabel	objectROR	objectLabel
01vjab145	Missouri Humanities Council	P361	part of	02vdm1p28	National Endowment for the Humanities
01vjtf564	Rabin Medical Center	P361	part of	04zjvnp94	Clalit Health Services
01vm69c87	Department of Environment, Forestry and Fisheries	P361	part of	01gwm7a05	Government of South Africa
01vnjbg30	Division of Information Systems	P361	part of	01gmp5538	Office of Information and Resource Management
01vnn4t89	Laboratoire de Statistique Théorique et Appliquée	P361	part of	02en5vm52	Sorbonne University
01vnn4t89	Laboratoire de Statistique Théorique et Appliquée	P361	part of	050jcm728	Institut National des Sciences Mathématiques et de leurs Interactions
01vnxev61	Bayer (Canada)	P361	part of	04hmn8g73	Bayer (Germany)
01vp49361	Merck Serono (Switzerland)	P361	part of	04b2dty93	Merck (Germany)
01vp4kx90	Pitney Bowes (France)	P361	part of	03fs66f88	Pitney Bowes (United States)
01vpg0r82	Uintah Basin Applied Technology College	P361	part of	006jnja70	Utah College of Applied Technology
01vq6my12	Golder Associates (China)	P361	part of	01381hr71	Golder Associates (Canada)
01vqcjq29	Evestra (Germany)	P361	part of	05e0mbv58	Evestra (United States)
01vqrde47	Nançay Radio Observatory	P361	part of	014zrew76	University of Orléans
01vqrde47	Nançay Radio Observatory	P361	part of	029nkcm90	Paris Observatory
01vqrde47	Nançay Radio Observatory	P361	part of	02feahw73	French National Centre for Scientific Research
01vr20t27	Czech Academy of Sciences, Institute of Czech Literature	P361	part of	053avzc18	Czech Academy of Sciences
01vr7z878	Khyber Medical College	P361	part of	00nv6q035	Khyber Medical University
01vrxpt40	Laboratoire de Mécanique, Modélisation & Procédés Propres	P361	part of	00s19x989	Institut des Sciences de l'Ingénierie et des Systèmes
01vrxpt40	Laboratoire de Mécanique, Modélisation & Procédés Propres	P361	part of	035xkbk20	Aix-Marseille University
01vrxpt40	Laboratoire de Mécanique, Modélisation & Procédés Propres	P361	part of	040baw385	Centrale Marseille
01vrybr67	Louis Stokes Cleveland VA Medical Center	P361	part of	02z5d2h92	VA Healthcare System Serving Ohio, Indiana and Michigan
01vrz7264	Génétique et biologie du développement	P361	part of	013cjyk83	PSL Research University
01vrz7264	Génétique et biologie du développement	P361	part of	02feahw73	French National Centre for Scientific Research
01vrz7264	Génétique et biologie du développement	P361	part of	02vjkv261	Inserm
01vrz7264	Génétique et biologie du développement	P361	part of	04t0gwh46	Institute Curie
01vs0xq55	Universitätsklinik für Augenheilkunde	P361	part of	01q9sj412	University Hospital of Bern
01vs6se76	Helmholtz Institute Erlangen-Nürnberg	P361	part of	02nv7yv05	Forschungszentrum Jülich
01vs7pm87	Teleflex (United States)	P527	has part(s)	0103a0295	Teleflex (Canada)
01vs7pm87	Teleflex (United States)	P527	has part(s)	025ajkx98	Teleflex (Australia)
01vs7pm87	Teleflex (United States)	P527	has part(s)	03x26x505	Teleflex (Ireland)
01vs7pm87	Teleflex (United States)	P527	has part(s)	052sehq92	Teleflex (Germany)
01vs9w702	Stora Enso (Finland)	P527	has part(s)	01thwj886	Stora Enso (Sweden)
01vs9w702	Stora Enso (Finland)	P527	has part(s)	0588ktq11	Stora Enso (Germany)
01vtcxa47	CoorsTek (Czechia)	P361	part of	00sj73q02	CoorsTek (United States)
01vtjgg14	The Institute for Education Research	P361	part of	042xt5161	University Health Network
01vv3y523	Torbay Hospital	P361	part of	05374b979	Torbay and South Devon NHS Foundation Trust
01vvfz714	McLaren Northern Michigan	P361	part of	05tjan294	McLaren Health Care
01vvkvt81	Sulzer (Germany)	P361	part of	01jpp1g73	Sulzer (Switzerland)
01vvnmw35	Research Institute For Sustainability – Helmholtz Centre Potsdam	P361	part of	0281dp749	Helmholtz Association of German Research Centres
01vvnn702	Bühler (Switzerland)	P527	has part(s)	027cwk965	Bühler (Austria)
01vvnn702	Bühler (Switzerland)	P527	has part(s)	031x5nm39	Bühler (China)
01vvnn702	Bühler (Switzerland)	P527	has part(s)	0408a5x16	Bühler (Germany)
01vvnn702	Bühler (Switzerland)	P527	has part(s)	055c4qx71	Bühler (United Kingdom)
01vwesc15	Seagen (United States)	P527	has part(s)	01txmfh60	Seagen (Canada)
01vx35703	East Carolina University	P361	part of	0566a8c54	University of North Carolina System
01vxknj13	ASML (Netherlands)	P361	part of	002yxfz10	ASM International (Netherlands)
01vxknj13	ASML (Netherlands)	P361	part of	02p2bgp27	Philips (Netherlands)
01vxknj13	ASML (Netherlands)	P527	has part(s)	00gtpjy03	ASML (United States)
01vxknj13	ASML (Netherlands)	P527	has part(s)	04xe7ws48	Advanced Research Center for Nanolithography (Netherlands)
01vxptj17	Centre d'Étude des Pathologies Respiratoires	P361	part of	02vjkv261	Inserm
01vxptj17	Centre d'Étude des Pathologies Respiratoires	P361	part of	02wwzvj46	François Rabelais University
01vxsq455	Quadient (Netherlands)	P361	part of	02r3ht216	Quadient (France)
01vy4gh70	Shenzhen University	P527	has part(s)	02d5ks197	Chinese University of Hong Kong, Shenzhen
01vy4gh70	Shenzhen University	P527	has part(s)	02sx86615	Shenzhen Institute of Neuroscience
01vyraz80	DSM (Sweden)	P361	part of	00k01kt20	DSM (Netherlands)
01vyrje42	Istituto Ortopedico Galeazzi	P361	part of	04tfzc498	Istituti di Ricovero e Cura a Carattere Scientifico
01vz3ga16	Seqwater	P361	part of	037405308	Queensland Government
01vzcsc16	Sutter Auburn Faith Hospital	P361	part of	0060avh92	Sutter Health
01vzjr049	Strata Mechanics Research Institute	P361	part of	01dr6c206	Polish Academy of Sciences
01vzx5p25	Universitätsaugenklinik Magdeburg	P361	part of	03m04df46	University Hospital Magdeburg
01w01n720	Academy of Sciences of Moldova	P527	has part(s)	00fy4at53	Institute of Mathematics and Computer Science
01w01n720	Academy of Sciences of Moldova	P527	has part(s)	00kakgh93	Institute of Microbiology and Biotechnology
01w01n720	Academy of Sciences of Moldova	P527	has part(s)	00vtb6v32	Institute of Educational Sciences
01w01n720	Academy of Sciences of Moldova	P527	has part(s)	0112bn567	Institute of Ecology and Geography
01w01n720	Academy of Sciences of Moldova	P527	has part(s)	01a3sz723	Centrul de Proiecte Internaţionale
01w01n720	Academy of Sciences of Moldova	P527	has part(s)	03eaxvz05	Institute of Applied Physics
01w01n720	Academy of Sciences of Moldova	P527	has part(s)	04hzk8845	Institute of Chemistry
01w09ak35	Lehigh Valley Hospital-Pocono	P361	part of	00sf92s91	Lehigh Valley Health Network
01w0d5g70	University of Missouri–Kansas City	P361	part of	032va1j59	University of Missouri System
01w0hda30	Laboratoire de Physique Théorique	P361	part of	00z54nq84	Institut de Physique
01w0hda30	Laboratoire de Physique Théorique	P361	part of	02wq1s711	Fédération de recherche Matière et Interactions
01w104f98	Ministry of Education, Research, Culture and Sport	P361	part of	0097mvx21	Generalitat Valenciana
01w151e64	Bristol Eye Hospital	P361	part of	04nm1cv11	University Hospitals Bristol NHS Foundation Trust
01w15bh65	St. Petersburg Research Institute of Radiation Hygiene	P361	part of	01p8ehb87	Ministry of Health of the Russian Federation
01w17ks16	Gabriel René Moreno Autonomous University	P527	has part(s)	006y63v75	Museo de Historia Natural Noel Kempff Mercado
01w19ak89	Max Planck Institute for Informatics	P361	part of	01hhn8329	Max Planck Society
01w1pbe36	University of Maryland Global Campus	P361	part of	01r0c1p88	University System of Maryland
01w1q7x19	Oregon Space Grant Consortium	P361	part of	00ysfqy60	Oregon State University
01w1q7x19	Oregon Space Grant Consortium	P361	part of	027ka1x80	National Aeronautics and Space Administration
01w1vg437	Médecins Sans Frontières	P361	part of	032mwd808	Médecins Sans Frontières
01w2zd907	Nuffield Health	P527	has part(s)	00qjry581	Warwickshire Hospital
01w2zd907	Nuffield Health	P527	has part(s)	01bc2jm91	Haywards Heath Hospital
01w2zd907	Nuffield Health	P527	has part(s)	01nbpkh22	Guildford Hospital
01w2zd907	Nuffield Health	P527	has part(s)	01xew6m16	Nuffield Health Bristol Hospital
01w2zd907	Nuffield Health	P527	has part(s)	01ywnqg74	Chichester Hospital
01w2zd907	Nuffield Health	P527	has part(s)	02w91w637	Newcastle upon Tyne Hospital
01w2zd907	Nuffield Health	P527	has part(s)	04d7nv189	Wolverhampton Hospital
01w2zd907	Nuffield Health	P527	has part(s)	05a5dkj17	Exeter Hospital
01w2zd907	Nuffield Health	P527	has part(s)	05sq6ae13	Manor Hospital
01w32vs69	10X Genomics (Sweden)	P361	part of	01sxvbm95	10X Genomics (United States)
01w45kn29	Piramal (Germany)	P361	part of	00vj60w13	Piramal (India)
01w4ggt72	Boskalis (Netherlands)	P527	has part(s)	02820xq34	Boskalis (United Kingdom)
01w4k1v53	Rubber Research Institute	P361	part of	003qeh975	Chinese Academy of Tropical Agricultural Sciences
01w4x2p98	Local Government Improvement and Development	P361	part of	02sgk6k14	Local Government Association
01w56mz86	Masinski Fakultet - Univerziteta U Nisu	P361	part of	00965bg92	University of Nis
01w58xz62	Qatar Computing Research Institute	P361	part of	01cawbq05	Qatar Foundation
01w62yz22	Advanced Institute of Convergence Technology	P361	part of	04h9pn542	Seoul National University
01w64ht88	Vienna BioCenter Core Facilities	P361	part of	01zqrxf85	Institute of Molecular Biotechnology
01w64ht88	Vienna BioCenter Core Facilities	P361	part of	03prydq77	University of Vienna
01w64ht88	Vienna BioCenter Core Facilities	P361	part of	04khwmr87	Vienna Biocenter
01w64ht88	Vienna BioCenter Core Facilities	P361	part of	05twjp994	Gregor Mendel Institute of Molecular Plant Biology
01w64ht88	Vienna BioCenter Core Facilities	P527	has part(s)	028696h48	Austrian BioImaging/CMI
01w6gjq94	Samsung (United Kingdom)	P361	part of	04w3jy968	Samsung (South Korea)
01w6rxw55	Atomic Minerals Directorate for Exploration and Research	P361	part of	02m388s04	Department of Atomic Energy
01w756144	Meriter Hospital	P361	part of	05ntqke24	UnityPoint Health
01w7h4t60	Royal Hospital for Sick Children	P361	part of	03q82t418	NHS Lothian
01w7qz648	Hôpital Notre-Dame	P361	part of	0410a8y51	Centre Hospitalier de l’Université de Montréal
01w7r8m15	QPS (Austria)	P361	part of	053gtbc96	QPS (United States)
01w84qj32	V.A. Negovsky Scientific Research Institute of General Reanimatology	P361	part of	019zcmj26	Department of Medical Sciences
01w885875	National Agricultural Research and Innovation Centre	P527	has part(s)	000rr7w48	Research Institute for Fisheries and Aquaculture
01w885875	National Agricultural Research and Innovation Centre	P527	has part(s)	01qw0br74	Agricultural Biotechnology Institute
01w885875	National Agricultural Research and Innovation Centre	P527	has part(s)	01sjh9112	Forest Research Institute
01w885875	National Agricultural Research and Innovation Centre	P527	has part(s)	035t0zn40	Institute of Agricultural Engineering
01w88hp45	Department for Levelling Up, Housing & Communities	P361	part of	05wnh3t63	Government of the United Kingdom
01w88hp45	Department for Levelling Up, Housing & Communities	P527	has part(s)	00x143s74	Homes England
01w8eym62	Trinity Health Michigan	P361	part of	006z80t96	Trinity Health
01w8eym62	Trinity Health Michigan	P527	has part(s)	0077rd258	Trinity Health Livingston Hospital
01w8eym62	Trinity Health Michigan	P527	has part(s)	00er56532	Trinity Health Ann Arbor Hospital
01w8eym62	Trinity Health Michigan	P527	has part(s)	01g0b5g28	Trinity Health Oakland Hospital
01w8eym62	Trinity Health Michigan	P527	has part(s)	041w4x997	Chelsea Hospital
01w8m1867	Novartis (Australia)	P361	part of	02f9zrr09	Novartis (Switzerland)
01w8n3n62	Schneider Electric (Germany)	P361	part of	002z0cd60	Schneider Electric (France)
01w8r0j67	Abbott (Spain)	P361	part of	0052svj16	Abbott (United States)
01w9gvv59	Pueblo Community College	P361	part of	05n07wm39	Colorado Community College System
01wan7431	Schneider Electric (Spain)	P361	part of	002z0cd60	Schneider Electric (France)
01waxag60	Light, nanomaterials, nanotechnologies	P361	part of	01qhqcj41	University of Technology of Troyes
01waxag60	Light, nanomaterials, nanotechnologies	P361	part of	02feahw73	French National Centre for Scientific Research
01wbz2121	Rieter (Germany)	P361	part of	02zy9xx44	Rieter (Switzerland)
01wc5x922	Providence Sacred Heart Medical Center	P361	part of	00n4k4n97	Providence Health & Services
01wc63152	Hospital General de Almansa	P361	part of	03k8zj440	Servicio de Salud de Castilla La Mancha
01wcaw014	Centre de Recherche sur les Liens Sociaux	P361	part of	03z6jp965	Université Sorbonne Nouvelle
01wcaw014	Centre de Recherche sur les Liens Sociaux	P361	part of	04b0z7q78	Institut des Sciences Humaines et Sociales
01wcaw014	Centre de Recherche sur les Liens Sociaux	P361	part of	05f82e368	Université Paris Cité
01wctk517	Institute of Urology of the National Academy of Medical Sciences of Ukraine	P361	part of	042dnf796	National Academy of Medical Sciences of Ukraine
01wd4xt90	Hohai University	P527	has part(s)	012wsxz85	State Key Laboratory of Hydrology-Water Resources and Hydraulic Engineering
01wddqe20	The Alfred Hospital	P361	part of	04scfb908	Alfred Health
01wdt4y78	Unidades Centrales Científico-Técnicas	P361	part of	00ca2c886	Instituto de Salud Carlos III
01wekt990	Light Prescriptions Innovators (Spain)	P361	part of	05pawpb90	Light Prescriptions Innovators (United States)
01wen3r86	Boliden (Sweden)	P527	has part(s)	02wnznw20	Boliden Tara Mines (Ireland)
01wept116	Bundeswehrkrankenhaus	P361	part of	00nmgny79	Bundeswehr
01wer7646	Mastercard (Belgium)	P361	part of	043cxr310	Mastercard (United States)
01wexqy53	VA Gulf Coast Veterans Health Care System	P361	part of	02z5aj645	South Central VA Health Care Network
01wf0xv67	Eastern Command Hospital	P361	part of	048xjjh50	Ministry of Human Resource Development
01wfedj41	Ospedale Cervesi di Cattolica	P361	part of	029fngx98	Servizio sanitario dell'Emilia-Romagna
01wftfc57	Inserm Transfert	P361	part of	02vjkv261	Inserm
01wfv3m53	Teva Pharmaceuticals (Israel)	P527	has part(s)	0136jw687	Teva Pharmaceuticals (Switzerland)
01wfv3m53	Teva Pharmaceuticals (Israel)	P527	has part(s)	01c6k3h93	Teva Pharmaceuticals (Canada)
01wfv3m53	Teva Pharmaceuticals (Israel)	P527	has part(s)	01dvqbh84	Teva Pharmaceuticals (United Kingdom)
01wfv3m53	Teva Pharmaceuticals (Israel)	P527	has part(s)	02c01q628	Teva Pharmaceuticals (France)
01wfv3m53	Teva Pharmaceuticals (Israel)	P527	has part(s)	02s6t9r74	Teva Pharmaceuticals (Netherlands)
01wfv3m53	Teva Pharmaceuticals (Israel)	P527	has part(s)	02wtsha51	Teva Pharmaceuticals (Australia)
01wfv3m53	Teva Pharmaceuticals (Israel)	P527	has part(s)	03etg4523	Teva Pharmaceuticals (United States)
01wfv3m53	Teva Pharmaceuticals (Israel)	P527	has part(s)	03xa4xh46	Teva Pharmaceuticals (Germany)
01wfv3m53	Teva Pharmaceuticals (Israel)	P527	has part(s)	03xjfns22	Teva Pharmaceuticals (Hungary)
01wfv3m53	Teva Pharmaceuticals (Israel)	P527	has part(s)	054v7pb78	Teva Pharmaceuticals (Czechia)
01wfv3m53	Teva Pharmaceuticals (Israel)	P527	has part(s)	059tq0w82	Teva Pharmaceuticals (Ireland)
01wfv3m53	Teva Pharmaceuticals (Israel)	P527	has part(s)	05tja9q19	Teva Pharmaceuticals (Spain)
01wg8sb33	Centre of Research Excellence in Nutrition and Metabolism	P361	part of	02qsmb048	University of Belgrade
01wgb4d05	Lings Bar Hospital	P361	part of	04ehjk122	Nottinghamshire Healthcare NHS Foundation Trust
01wgfva68	Universidad Nacional de Entre Ríos	P527	has part(s)	025ae7a15	Instituto de Estudios Sociales
01wgfva68	Universidad Nacional de Entre Ríos	P527	has part(s)	04ssjv946	Instituto de Investigación y Desarrollo en Bioingeniería y Bioinformática
01wgfva68	Universidad Nacional de Entre Ríos	P527	has part(s)	05et1xd41	Instituto de Ciencia y Tecnología de los Alimentos de Entre Ríos
01wgych27	Kaiser Permanente Riverside Medical Center	P361	part of	00t60zh31	Kaiser Permanente
01whksa54	Institute of Astronomy	P361	part of	00ns9pc83	Physical Sciences Division
01whq1k34	Biomedical Translation Research Center	P361	part of	05bxb3784	Academia Sinica
01wjn2x92	National Center for HIV/AIDS Viral Hepatitis STD and TB Prevention	P361	part of	01z6p8p31	Office of Infectious Diseases
01wjt3437	Federal Mogul (Belgium)	P361	part of	030qsdn71	Federal Mogul (United States)
01wk35t67	Groupe Sociétés, Religions, Laïcités	P361	part of	046b3cj80	École Pratique des Hautes Études
01wk35t67	Groupe Sociétés, Religions, Laïcités	P361	part of	04b0z7q78	Institut des Sciences Humaines et Sociales
01wk6zs95	Aiken Technical College	P361	part of	00wqtx630	South Carolina Technical College System
01wka8n18	Royal Veterinary College	P361	part of	04cw6st05	University of London
01wm3xb93	Richmond Hospital	P361	part of	03bd8jh67	Vancouver Coastal Health
01wnnzc43	Tobii (Sweden)	P527	has part(s)	02vact186	Tobii (United Kingdom)
01wnzxq37	St. Joseph Regional Medical Center	P361	part of	055xrn550	Wheaton Franciscan Healthcare
01wp0c315	Ministère des Solidarités et de la Santé	P361	part of	0172v8z89	Government of France
01wp2jz98	European X-Ray Free-Electron Laser	P361	part of	001aqnf71	UK Research and Innovation
01wp2jz98	European X-Ray Free-Electron Laser	P361	part of	005ta0471	National Institute for Nuclear Physics
01wp2jz98	European X-Ray Free-Electron Laser	P361	part of	00jjx8s55	Atomic Energy and Alternative Energies Commission
01wp2jz98	European X-Ray Free-Electron Laser	P361	part of	00mt8k932	State Secretariat for Education, Research and Innovation
