subjectROR	subjectLabel	predicate	predicateLabel	objectROR	objectLabel
01d6tbx77	Worcestershire Royal Hospital	P361	part of	02wnqcb97	National Health Service
04jmk7329	Covaris (United States)	P361	part of	05s8x7560	PerkinElmer (United States)
04eg5s337	Mediterranean Universities Union	P527	has part(s)	02qjrjx09	University of Cyprus
03vaxkw63	Institute of Physics and Technology	P361	part of	020cpsb96	Satbayev University
002pa9318	East Lancashire Hospitals NHS Trust	P361	part of	02wnqcb97	National Health Service
03jspcw28		P361	part of	02qsmb048	University of Belgrade
01sxmzj91	Zürcher Fachhochschule	P527	has part(s)	01awgk221	Zurich University of Teacher Education
02f01mz90	Hospital Universitario Virgen de las Nieves	P361	part of	04njjy449	University of Granada
04r33pf22	Guy's Hospital	P361	part of	02wnqcb97	National Health Service
023tnh888		P361	part of	013yc5d80	
00t5xc355	Corporació Catalana de Mitjans Audiovisuals	P361	part of	01bg62x04	Government of Catalonia
01pqjya71	Ministry of Foreign Affairs	P361	part of	00e6nys21	Government of Romania
01pjjvq50	Eastbourne District General Hospital	P361	part of	02wnqcb97	National Health Service
03sagfk94	Catalan Association of Public Universities	P527	has part(s)	04n0g0b29	Pompeu Fabra University
033p9g875	National Polytechnic Institute of Toulouse	P527	has part(s)	008bwpw24	Purpan Engineering School
03sdvv968	Marine Science Coordination Committee	P361	part of	05wnh3t63	Government of the United Kingdom
030qxym25		P361	part of	00gbmjg44	
05y3qh794	Nottingham University Hospitals NHS Trust	P361	part of	02wnqcb97	National Health Service
04n037429	Chard & District Hospital	P361	part of	02wnqcb97	National Health Service
04m20rz92	Advanced Manufacturing Research Centre	P361	part of	05krs5044	University of Sheffield
0543q7s13	Science and Technology on Surface Physics and Chemistry Laboratory	P361	part of	039vqpp67	China Academy of Engineering Physics
02qsmb048	University of Belgrade	P527	has part(s)	038hqgh39	
02my7ff12	Osservatorio Astrofisico di Catania	P361	part of	03a64bh57	University of Catania
00nhtcg76	University of Monastir	P527	has part(s)	02qrt6d45	Institut Préparatoire aux Études d'Ingénieurs de Monastir
04eg5s337	Mediterranean Universities Union	P527	has part(s)	034agrd14	Lebanese International University
04ct6nr93	Innovations for Poverty Action	P361	part of	0235ad950	Innovations for Poverty Action
01c4pz451	Tehran University of Medical Sciences	P361	part of	05vf56z40	University of Tehran
05hde1z07	Wellcome Library	P361	part of	022awwm23	Wellcome Collection
02hnp4676	Astronomical Observatory of Rome	P527	has part(s)	005q1n430	Osservativa di Campo Imperatore
00ph8tk69	Hôpital Cochin	P361	part of	00pg5jh14	Assistance Publique – Hôpitaux de Paris
010bsbc18	Hospital Prof. Dr. Fernando Fonseca	P361	part of	020j5zv28	
05p7zpp88		P361	part of	04y8cs423	Mines ParisTech
019hb9542	St Helier Hospital	P361	part of	02wnqcb97	National Health Service
00z6b1508	National Agricultural Library	P361	part of	02d2m2044	Agricultural Research Service
02ryc4y44	East and North Hertfordshire NHS Trust	P361	part of	02wnqcb97	National Health Service
02gz79h29	Shropshire Community Health NHS Trust	P361	part of	02wnqcb97	National Health Service
04jjy0g33	Hospital Braga	P361	part of	05y39br74	
04cbm7s05	Hospital Universitario Insular de Gran Canaria	P361	part of	01teme464	University of Las Palmas de Gran Canaria
02ad32n85	Klassik Stiftung Weimar	P527	has part(s)	001tbyf75	Duchess Anna Amalia Library
00jz07n34	South Petherton Community Hospital	P361	part of	02wnqcb97	National Health Service
03q2knb18		P361	part of	03db2by73	Instituto Superior Técnico
04zzrht05	North Tees and Hartlepool NHS Foundation Trust	P361	part of	02wnqcb97	National Health Service
01jg7hk52	Instituto de Economía, Geografía y Demografía	P361	part of	0391qz193	Centro de Ciencias Humanas y Sociales
057x6za15	University of Carthage	P527	has part(s)	02zcy8d62	National Research Institute of Rural Engineering, Water and Forests
01w48gk31	Lange Land Ziekenhuis	P361	part of	03q4p1y48	Haga Hospital
03s1cky33	Newark Hospital	P361	part of	02wnqcb97	National Health Service
00k5pte35	NIHR Birmingham Liver Biomedical Research Unit	P361	part of	02wnqcb97	National Health Service
028t46f04	James Cancer Hospital	P361	part of	00rs6vg23	The Ohio State University
00dhmq281	Foothill College	P361	part of	02dde7839	Foothill-De Anza Community College District
03ke6rf22	NIHR Leicester Cardiovascular Biomedical Research Unit	P361	part of	02wnqcb97	National Health Service
02wndzd81	Heart and Diabetes Center North Rhine-Westphalia	P361	part of	04tsk2644	Ruhr University Bochum
02kzqn938	University of Lille	P527	has part(s)	05dm31p35	Sciences Po Lille
022awwm23	Wellcome Collection	P361	part of	029chgv08	Wellcome Trust
02wr9sg03		P361	part of	0566rpx77	
03t4gr691	Academic Medical Center	P361	part of	04dkp9463	University of Amsterdam
05ke4ws41	Yala Rajabhat University	P361	part of	01g4rg913	Rajabhat University System
0401p8597	Withington Community Hospital	P361	part of	02wnqcb97	National Health Service
009dhvf97	South Western Ambulance Service NHS Foundation Trust	P361	part of	02wnqcb97	National Health Service
05fmrjg27	Sussex Partnership NHS Foundation Trust	P361	part of	02wnqcb97	National Health Service
047feaw16	Shrewsbury and Telford Hospital NHS Trust	P361	part of	02wnqcb97	National Health Service
02xyv8p74	Shepton Mallet Community Hospital	P361	part of	02wnqcb97	National Health Service
044gwpv05	Ministry of Education, Science, Research and Sport of the Slovak Republic	P361	part of	01nh4s312	Government of Slovakia
02jcwf181	Creative Scotland	P361	part of	04v2xmd71	Scottish Government
05dx5b564	Immanuel Klinikum Bernau	P361	part of	02v2egw15	Diakonie Deutschland
05x5j6e28	The Hospital of Central Connecticut	P527	has part(s)	001g7jx32	New Britain General Hospital
048400679		P361	part of	01an7q238	University of California, Berkeley
05e357p42	Centre Pompidou	P527	has part(s)	0121jnt59	Institut de Recherche et Coordination Acoustique Musique
04wpdcq98		P361	part of	03z6jp965	Université Sorbonne Nouvelle
05x7hpz69	Empresa Municipal de Transportes de Madrid	P361	part of	01rcr9030	Consorcio Regional de Transportes de Madrid
00cv4n034	Royal Brompton Hospital	P361	part of	02wnqcb97	National Health Service
027h2h886	Regional Secretariat for the Sea, Science and Technology	P361	part of	049zrp193	
01jseqj92	Elkhorn Slough Foundation	P361	part of	04km2jv85	National Estuarine Research Reserve Association
04v2xmd71	Scottish Government	P527	has part(s)	00pxfwe85	National Museums Scotland
051qrk490	Oxford University Museum of Natural History	P361	part of	052gg0110	University of Oxford
03rwcxx67		P361	part of	01tmp8f25	Universidad Nacional Autónoma de México
04xtpdj18	Institute of Mathematical Problems of Biology	P361	part of	01dv3hq14	Keldysh Institute of Applied Mathematics
04ncnzm65		P361	part of	05qj6w324	Nationale Forschungsdateninfrastruktur
02rktxt32	Royal Children's Hospital	P527	has part(s)	048fyec77	Murdoch Children's Research Institute
04eb1yz45		P361	part of	05591te55	Ludwig-Maximilians-Universität München
040z4nv21	Agaplesion Bethanien Krankenhaus	P361	part of	02v2egw15	Diakonie Deutschland
017pcqs43	D.I. Ivanovsky Institute of Virology Russian Academy of Medical Sciences	P361	part of	01616eq90	Gamalei Institute of Epidemiology and Microbiology
01mqjeb88		P361	part of	00e4n7b29	Swedish Institute for Language and Folklore
04fbqvq73	Hospital Universitario Puerto Real	P361	part of	04mxxkb11	University of Cádiz
006gmme17	United States Air Force	P527	has part(s)	00714tm23	Air Force Space Command
04xg7ga92	Wathwood Hospital	P361	part of	02wnqcb97	National Health Service
04kmpyd03	Nanjing General Hospital of Nanjing Military Command	P361	part of	01rxvg760	Nanjing University
033wn7604	Babington Hospital	P361	part of	02wnqcb97	National Health Service
00hn92440	Broomfield Hospital	P361	part of	02wnqcb97	National Health Service
01rd68671	Mae Fah Luang University Hospital	P361	part of	00mwhaw71	Mae Fah Luang University
04xjm9m94	Swedish National Police Board	P527	has part(s)	04dgdk605	Swedish National Forensic Centre
0503gyy63	Parque Tecnológico de la Salud	P361	part of	04njjy449	University of Granada
04eg5s337	Mediterranean Universities Union	P527	has part(s)	03z9tma90	Boğaziçi University
030637x68	Sussex Eye Hospital	P361	part of	02wnqcb97	National Health Service
02b27c547	Dartford And Gravesham NHS Trust	P361	part of	02wnqcb97	National Health Service
04d4sd432	University of Sfax	P527	has part(s)	01thp0k37	
031ypg304	International Space University	P361	part of	04t6r6d34	International Space University
05g6zgq36	Goethe Institute	P361	part of	02szraf30	Goethe Institut
01vgda714	Dorodnitsyn Computing Centre	P361	part of	00n8bqs64	Institute of Informatics Problems
05dybt340	Communications Research Centre Canada	P361	part of	03zp01h17	Innovation, Science and Economic Development Canada
03v4jhb18	Cranbrook Academy of Art	P527	has part(s)	02ec2g004	Cranbrook Institute of Science
057qpr032	University of Bordeaux	P527	has part(s)	054qv7y42	Institut Polytechnique de Bordeaux
01xyb4y13	Espace pour la vie	P527	has part(s)	03jbxjn08	Montreal Biodome
03ms79854	George Washington University Virginia Campus	P361	part of	00y4zzh67	George Washington University
02y9g2b52	Morehouse College	P527	has part(s)	003yn7c76	Bates College
058ajkv68	United Nations Industrial Development Organization	P361	part of	006kxhp52	United Nations
046fcjp93		P361	part of	0495fxg12	Institut Pasteur
05gekvn04	Bradford Teaching Hospitals NHS Foundation Trust	P361	part of	02wnqcb97	National Health Service
04fcqnd54	Ottery St Mary Hospital	P361	part of	02wnqcb97	National Health Service
05de6h762	Maison de l'Orient et de la Méditerranée Jean Pouilloux	P527	has part(s)	059xs3104	Archéorient
04d4sd432	University of Sfax	P527	has part(s)	02jwd3b35	
00c4zhw53	Open Group	P527	has part(s)	04pkc8m17	Nokia (Finland)
0285t0292		P361	part of	02qsmb048	University of Belgrade
05wgt8358	Karelian Research Centre	P527	has part(s)	03ww91346	Institute of Water Problems of the North Karelian Research Centre
0493xsw21	Berlin Institute of Health at Charité - Universitätsmedizin Berlin	P361	part of	056mykw55	
0057f6x09	Airedale NHS Foundation Trust	P361	part of	02wnqcb97	National Health Service
0590mw537	Ministry of Emergency Situations	P361	part of	02hchde94	Government of Russia
00p99t114		P361	part of	0052svj16	Abbott (United States)
001tbyf75	Duchess Anna Amalia Library	P361	part of	02ad32n85	Klassik Stiftung Weimar
00er56532	Trinity Health Ann Arbor Hospital	P361	part of	006z80t96	Trinity Health
02kzqn938	University of Lille	P527	has part(s)	05339ng12	Polytech Lille
04eg5s337	Mediterranean Universities Union	P527	has part(s)	04m1ha467	Sebha University
053fx7g25	Royal Bolton Hospital	P361	part of	03y9bvk93	Bolton NHS Foundation Trust
02ec2g004	Cranbrook Institute of Science	P361	part of	03v4jhb18	Cranbrook Academy of Art
04d139241		P527	has part(s)	024exxj48	Gifu University
036f4sz05	Łukasiewicz Research Network	P527	has part(s)	01fbjr446	Instytut Metalurgii Żelaza im. Stanisława Staszica
013s89d74	St James's University Hospital	P361	part of	02wnqcb97	National Health Service
04nx23795	Blyth Community Hospital	P361	part of	02wnqcb97	National Health Service
05bz1tw26	Hospital de Santa Maria	P361	part of	020j5zv28	
03t9xp890	East Cleveland Primary Care Hospital	P361	part of	02wnqcb97	National Health Service
05f3yt521	V. A. Trapeznikov Institute of Control Sciences	P361	part of	05qrfxd25	Russian Academy of Sciences
01s3fs709	Institut Agro Rennes-Angers	P361	part of	01dkyve95	
01t6g8w08	Scottish Natural Heritage	P361	part of	04v2xmd71	Scottish Government
00n8bqs64	Institute of Informatics Problems	P527	has part(s)	02kmet255	Institute for Systems Analysis
00g4bcb66	Kazan Scientific Center	P527	has part(s)	026c02f25	Kazan E. K. Zavoisky Physical-Technical Institute
01b8kcc49	National Cheng Kung University	P527	has part(s)	04zx3rq17	National Cheng Kung University Hospital
05baf4s06	Ussuriysk Astrophysical Observatory	P361	part of	04b581c27	Institute of Applied Astronomy
03qc71575	Western Community Hospital	P361	part of	02wnqcb97	National Health Service
02de7mm40	Basildon Hospital	P361	part of	02wnqcb97	National Health Service
05kbck686		P361	part of	026vcq606	KTH Royal Institute of Technology
041nhzq95	Penn State Berks	P361	part of	04p491231	Pennsylvania State University
00g1dnz14		P361	part of	02qsmb048	University of Belgrade
02cg59151	Hospital Pulido Valente	P361	part of	031xaae12	
00673mt18	North Okkalapa General Hospital	P361	part of	05028dx30	University of Medicine 2 Yangon
05kxnq107		P361	part of	024h8p458	Ministerio de Salud
03ftngr23	Institute for Technical Physics and Materials Science	P361	part of	02ks8qq67	Hungarian Academy of Sciences
03v85ar63	Central University Hospital of Asturias	P361	part of	006gksa02	University of Oviedo
05ga8m074	Pennine Acute Hospitals NHS Trust	P361	part of	02wnqcb97	National Health Service
0232jr667	Practical Action	P361	part of	039neah40	Practical Action
05f1c3n42		P361	part of	05hfet039	Ministry of National Defense
0489f0s93	Institute of Protein Research	P361	part of	0192qrt53	Pushchino Scientific Center for Biological Research
04eg5s337	Mediterranean Universities Union	P527	has part(s)	00qjgza05	University of Chieti-Pescara
05yd3zv45	Clock View Hospital	P361	part of	02wnqcb97	National Health Service
03d8mqt26	Princess Royal University Hospital	P361	part of	02wnqcb97	National Health Service
043tekr24	Skipton General Hospital	P361	part of	02wnqcb97	National Health Service
01jc8mb89		P361	part of	02gyps716	University of Évora
03sagfk94	Catalan Association of Public Universities	P527	has part(s)	03mb6wj31	Universitat Politècnica de Catalunya
02j8pe645	National Academy of Sciences of Belarus	P527	has part(s)	00xq2zb07	Institute of Nature Management
006zjws59	University of Vic	P361	part of	020yfz786	European University Association
008ngcp91	Central London Community Healthcare NHS Trust	P361	part of	02wnqcb97	National Health Service
02kf0qx29		P361	part of	00f3x4340	Spanish Institute of Oceanography
045r28721	Newham University Hospital	P361	part of	02wnqcb97	National Health Service
05q5cdt12	Ministry of Law and Justice	P361	part of	036h6g940	Government of India
01pzjt917	Hospital Txagorritxu	P361	part of	01zc1f144	Hospital Universitario Araba
04eg5s337	Mediterranean Universities Union	P527	has part(s)	0256kw398	Birzeit University
00c4zhw53	Open Group	P527	has part(s)	033ssdc55	Unisys (United States)
00cxkrp74	Children’s Minnesota - St. Paul Hospital	P361	part of	03d543283	Children's Minnesota
04ehtgm24	Lusíada University of Porto	P361	part of	00zjprf31	Lusíada University of Lisbon
045n1e339	Mile End Hospital	P361	part of	02wnqcb97	National Health Service
02fpcgg22	Penrith Community Hospital	P361	part of	02wnqcb97	National Health Service
053darw66	Martha-Maria Hospital	P361	part of	02v2egw15	Diakonie Deutschland
056a6x975	Ministry of Infrastructure and the Environment	P527	has part(s)	0355ahf06	
02rntm597	Omsk Academy of the Russian Interior Ministry	P361	part of	05bbh2585	Ministry of Internal Affairs of the Russian Federation
019bxes45	University Dental Hospital of Manchester	P361	part of	02wnqcb97	National Health Service
03cg5md32	Hospital Universitario de La Princesa	P361	part of	023cbtv31	Madrid Health Service
00pg5jh14	Assistance Publique – Hôpitaux de Paris	P527	has part(s)	05tr67282	Hôpital Necker-Enfants Malades
033bb5z47	Bauhaus-Universität Weimar	P527	has part(s)	046s1f829	
05e5ahc59		P361	part of	02wnqcb97	National Health Service
01k9z4a50		P361	part of	05qj6w324	Nationale Forschungsdateninfrastruktur
02nx8n605	TU9	P527	has part(s)	0304hq317	Leibniz University Hannover
